circRNA	1_DEL13080_R1_17to51__circRNA.txt	2_DEL13080_R1_17to51__circRNA.txt	3_DEL13080_R1_17to51__circRNA.txt	4_DEL13080_R1_17to51__circRNA.txt	5_DEL13080_R1_17to51__circRNA.txt	6_DEL13080_R1_17to51__circRNA.txt	7_DEL13080_R1_17to51__circRNA.txt	8_DEL13080_R1_17to51__circRNA.txt	9_DEL13080_R1_17to51__circRNA.txt	10_DEL13080_R1_17to51__circRNA.txt	11_DEL13080_R1_17to51__circRNA.txt	12_DEL13080_R1_17to51__circRNA.txt	13_DEL13080_R1_17to51__circRNA.txt	14_DEL13080_R1_17to51__circRNA.txt	15_DEL13080_R1_17to51__circRNA.txt	16_DEL13080_R1_17to51__circRNA.txt	17_DEL13080_R1_17to51__circRNA.txt	18_DEL13080_R1_17to51__circRNA.txt	19_DEL13080_R1_17to51__circRNA.txt	20_DEL13080_R1_17to51__circRNA.txt	21_DEL13080_R1_17to51__circRNA.txt	22_DEL13080_R1_17to51__circRNA.txt	23_DEL13080_R1_17to51__circRNA.txt	24_DEL13080_R1_17to51__circRNA.txt	25_DEL13080_R1_17to51__circRNA.txt	26_DEL13080_R1_17to51__circRNA.txt	27_DEL13080_R1_17to51__circRNA.txt	28_DEL13080_R1_17to51__circRNA.txt	29_DEL13080_R1_17to51__circRNA.txt	30_DEL13080_R1_17to51__circRNA.txt	31_DEL13080_R1_17to51__circRNA.txt	32_DEL13080_R1_17to51__circRNA.txt	33_DEL13080_R1_17to51__circRNA.txt	34_DEL13080_R1_17to51__circRNA.txt	35_DEL13080_R1_17to51__circRNA.txt	36_DEL13080_R1_17to51__circRNA.txt	37_DEL13080_R1_17to51__circRNA.txt	38_DEL13080_R1_17to51__circRNA.txt	39_DEL13080_R1_17to51__circRNA.txt	40_DEL13080_R1_17to51__circRNA.txt	
NM_005443	1.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	2.0	1.0	1.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	4.0	2.0	2.0	1.0	1.0	1.0	
NM_005444	2.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	2.0	3.0	1.0	2.0	1.0	2.0	3.0	2.0	5.0	4.0	2.0	1.0	2.0	4.0	0.0	1.0	2.0	2.0	3.0	2.0	1.0	2.0	5.0	2.0	0.0	
NM_004110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
ENST00000359142.3	1.0	0.0	3.0	1.0	1.0	1.0	2.0	0.0	2.0	2.0	3.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0	3.0	0.0	2.0	0.0	3.0	0.0	1.0	9.0	4.0	4.0	6.0	2.0	0.0	
NM_005441	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	
NM_004113	0.0	1.0	0.0	2.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	3.0	2.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	3.0	2.0	4.0	2.0	3.0	0.0	0.0	
NM_004112	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	
NR_027873	1.0	4.0	3.0	5.0	8.0	3.0	4.0	1.0	7.0	1.0	8.0	0.0	3.0	9.0	19.0	2.0	3.0	1.0	3.0	2.0	6.0	4.0	3.0	5.0	1.0	2.0	1.0	8.0	1.0	1.0	2.0	3.0	1.0	4.0	10.0	3.0	8.0	16.0	9.0	8.0	
NM_006773	2.0	6.0	6.0	4.0	2.0	1.0	2.0	2.0	3.0	1.0	1.0	0.0	3.0	3.0	2.0	1.0	9.0	5.0	1.0	3.0	2.0	5.0	0.0	17.0	8.0	0.0	3.0	3.0	2.0	3.0	1.0	5.0	1.0	4.0	5.0	8.0	4.0	13.0	16.0	3.0	
NR_002594	2.0	0.0	5.0	3.0	1.0	2.0	1.0	1.0	0.0	1.0	3.0	1.0	3.0	3.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	5.0	2.0	0.0	1.0	2.0	0.0	2.0	0.0	2.0	3.0	5.0	2.0	2.0	1.0	4.0	5.0	2.0	
ENST00000428853.2	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	
NM_017414	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	
NM_017413	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	
NM_017416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
NM_017415	2.0	1.0	2.0	2.0	1431.0	1.0	1.0	1075.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	2.0	3.0	2.0	2.0	1.0	1628.0	2.0	1.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	4.0	3.0	1333.0	1.0	4.0	4.0	3.0	
TCONS_00090077_MEG3	1.0	4.0	2.0	4.0	3.0	1.0	9.0	1.0	1.0	2.0	2.0	0.0	0.0	3.0	0.0	1.0	4.0	3.0	5.0	3.0	0.0	0.0	2.0	8.0	1.0	3.0	1.0	1.0	3.0	0.0	0.0	1.0	3.0	6.0	1.0	2.0	2.0	15.0	9.0	1.0	
NM_017417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_198243	1.0	4.0	3.0	3.0	1.0	1.0	1.0	4.0	3.0	0.0	1.0	1.0	2.0	4.0	2.0	2.0	2.0	2.0	6.0	4.0	7.0	3.0	5.0	4.0	3.0	2.0	1.0	3.0	0.0	4.0	1.0	2.0	3.0	2.0	1.0	1.0	2.0	11.0	7.0	2.0	
ENST00000296603.4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0	0.0	
NM_006712	2.0	0.0	8.0	2.0	0.0	0.0	3.0	0.0	3.0	1.0	3.0	2.0	3.0	3.0	1.0	3.0	1.0	5.0	0.0	1.0	1.0	0.0	1.0	8.0	2.0	1.0	6.0	7.0	1.0	3.0	2.0	3.0	1.0	1.0	2.0	3.0	4.0	11.0	8.0	2.0	
NM_006713	2.0	3.0	6.0	6.0	1.0	1.0	2.0	1.0	1.0	1.0	5.0	0.0	5.0	2.0	1.0	2.0	4.0	9.0	3.0	4.0	0.0	4.0	1.0	12.0	9.0	4.0	3.0	2.0	0.0	3.0	0.0	2.0	4.0	4.0	3.0	12.0	3.0	8.0	4.0	3.0	
NM_001243900	0.0	2.0	7.0	1.0	3.0	1.0	2.0	1.0	1.0	2.0	3.0	1.0	3.0	1.0	2.0	4.0	6.0	10.0	2.0	5.0	2.0	5.0	2.0	20.0	7.0	2.0	6.0	4.0	0.0	3.0	1.0	1.0	5.0	6.0	5.0	10.0	7.0	23.0	7.0	1.0	
ENST00000534061.1	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	0.0	1.0	2.0	1.0	2.0	0.0	1.0	
NM_006716	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	
NM_006717	1.0	7.0	11.0	3.0	10.0	3.0	8.0	3.0	8.0	3.0	5.0	1.0	5.0	9.0	2.0	3.0	8.0	11.0	8.0	4.0	1.0	4.0	1.0	17.0	9.0	10.0	14.0	12.0	3.0	2.0	6.0	3.0	9.0	16.0	10.0	8.0	5.0	16.0	12.0	2.0	
ENST00000548058.1	0.0	2.0	4.0	2.0	1.0	1.0	2.0	1.0	5.0	1.0	1.0	2.0	3.0	2.0	4.0	1.0	4.0	4.0	1.0	3.0	1.0	2.0	2.0	1.0	2.0	1.0	6.0	3.0	2.0	2.0	1.0	2.0	1.0	2.0	4.0	3.0	4.0	3.0	2.0	1.0	
NM_006714	0.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	0.0	5.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	3.0	2.0	1.0	2.0	0.0	3.0	0.0	
NM_006715	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	3.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	3.0	2.0	0.0	
ENST00000334344.6	4.0	4.0	14.0	6.0	3.0	1.0	5.0	11.0	10.0	9.0	12.0	5.0	3.0	11.0	1.0	7.0	11.0	4.0	3.0	3.0	5.0	4.0	4.0	19.0	10.0	2.0	4.0	9.0	3.0	2.0	4.0	5.0	11.0	11.0	13.0	10.0	10.0	28.0	19.0	6.0	
NM_001204375	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	3.0	
NR_001275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
NR_026571	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	
ENST00000254878.3	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	
ENST00000602009.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	
TCONS_00010163	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	
NM_006708	2.0	1.0	7.0	5.0	6.0	3.0	5.0	3.0	3.0	1.0	7.0	1.0	2.0	5.0	0.0	2.0	7.0	7.0	3.0	3.0	5.0	10.0	6.0	1.0	7.0	2.0	5.0	5.0	5.0	7.0	3.0	1.0	6.0	5.0	3.0	10.0	8.0	14.0	9.0	0.0	
ENST00000229179.4	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	1.0	
NM_006701	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	2.0	1.0	4.0	6.0	1.0	
ENST00000506256.1	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	2.0	3.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	2.0	1.0	2.0	2.0	
ENST00000264042.3	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	
NM_006706	9.0	8.0	21.0	10.0	14.0	4.0	14.0	8.0	14.0	13.0	17.0	6.0	8.0	10.0	6.0	11.0	19.0	10.0	18.0	3.0	6.0	10.0	6.0	18.0	10.0	9.0	8.0	10.0	4.0	7.0	3.0	9.0	18.0	10.0	16.0	3.0	24.0	33.0	21.0	14.0	
NR_026562	3.0	0.0	4.0	4.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	3.0	4.0	4.0	2.0	2.0	2.0	1.0	2.0	7.0	3.0	4.0	2.0	2.0	0.0	3.0	0.0	1.0	0.0	3.0	1.0	4.0	2.0	10.0	5.0	2.0	
ENST00000436150.2	3.0	5.0	10.0	9.0	5.0	2.0	6.0	4.0	11.0	8.0	10.0	1.0	6.0	8.0	2.0	2.0	9.0	7.0	9.0	2.0	4.0	2.0	7.0	10.0	8.0	1.0	9.0	6.0	6.0	1.0	3.0	7.0	11.0	6.0	5.0	2.0	11.0	10.0	7.0	5.0	
ENST00000544431.1	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	2.0	1.0	4.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	2.0	2.0	3.0	1.0	0.0	3.0	6.0	2.0	2.0	1.0	2.0	2.0	1.0	0.0	
TCONS_00022136	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	2.0	4.0	1.0	2.0	3.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	
NM_001204387	0.0	1.0	4.0	2.0	1.0	1.0	0.0	1.0	3.0	1.0	4.0	1.0	2.0	2.0	0.0	0.0	4.0	2.0	1.0	0.0	1.0	1.0	4.0	2.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	6.0	2.0	6.0	1.0	2.0	6.0	2.0	1.0	
NM_198229	0.0	1.0	5.0	1.0	5.0	0.0	0.0	4.0	3.0	3.0	4.0	0.0	0.0	1.0	1.0	5.0	2.0	1.0	4.0	1.0	2.0	3.0	2.0	2.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	7.0	6.0	5.0	0.0	
ENST00000527368.1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
NM_176895	8.0	16.0	28.0	16.0	16.0	2.0	16.0	11.0	22.0	10.0	22.0	10.0	10.0	20.0	11.0	10.0	14.0	17.0	20.0	8.0	11.0	16.0	14.0	29.0	20.0	22.0	19.0	20.0	13.0	2.0	9.0	26.0	21.0	24.0	15.0	12.0	13.0	29.0	14.0	8.0	
NM_006734	1.0	2.0	3.0	3.0	1.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	3.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	3.0	1.0	2.0	14.0	6.0	7.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	2.0	5.0	3.0	4.0	5.0	3.0	
NM_005401	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	8.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	3.0	1.0	2.0	2.0	1.0	
NM_005402	1.0	1.0	2.0	1.0	6.0	1.0	1.0	1.0	1.0	6.0	1.0	2.0	2.0	1.0	2.0	3.0	1.0	4.0	4.0	1.0	1.0	3.0	1.0	12.0	2.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	3.0	4.0	6.0	3.0	
NM_006733	1.0	1.0	4.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	4.0	2.0	2.0	1.0	1.0	1.0	3.0	3.0	3.0	2.0	2.0	2.0	1.0	4.0	3.0	3.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	5.0	5.0	0.0	
NM_080704	0.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	0.0	3.0	0.0	3.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	
ENST00000392346.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
NM_006738	1.0	2.0	1.0	3.0	4.0	1.0	1.0	2.0	4.0	2.0	4.0	1.0	1.0	3.0	1.0	2.0	3.0	5.0	7.0	1.0	4.0	1.0	1.0	14.0	1.0	1.0	3.0	1.0	3.0	2.0	1.0	2.0	1.0	7.0	4.0	4.0	1.0	7.0	7.0	2.0	
NM_005407	2.0	3.0	2.0	2.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	1.0	3.0	1.0	3.0	1.0	5.0	1.0	0.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	3.0	1.0	9.0	6.0	0.0	
NM_001243926	6.0	6.0	4.0	5.0	4.0	0.0	5.0	0.0	1.0	3.0	2.0	4.0	3.0	6.0	1.0	6.0	4.0	6.0	5.0	5.0	3.0	2.0	2.0	24.0	7.0	10.0	5.0	2.0	3.0	3.0	2.0	6.0	1.0	8.0	0.0	10.0	8.0	19.0	12.0	2.0	
NM_006739	1.0	1.0	6.0	1.0	2.0	0.0	3.0	1.0	3.0	3.0	1.0	0.0	2.0	2.0	1.0	2.0	5.0	7.0	2.0	0.0	4.0	2.0	4.0	3.0	1.0	2.0	1.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	1.0	2.0	19.0	11.0	1.0	
NM_080706	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_001145454	1.0	1.0	4.0	3.0	2.0	0.0	0.0	0.0	1.0	1.0	7.0	1.0	2.0	1.0	3.0	1.0	2.0	3.0	1.0	0.0	1.0	0.0	2.0	10.0	1.0	0.0	0.0	2.0	0.0	3.0	1.0	1.0	0.0	4.0	2.0	3.0	4.0	16.0	4.0	1.0	
ENST00000533341.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_005406	9.0	12.0	14.0	7.0	11.0	1.0	10.0	10.0	19.0	12.0	15.0	3.0	3.0	13.0	4.0	12.0	20.0	10.0	15.0	5.0	10.0	6.0	7.0	16.0	6.0	10.0	15.0	16.0	7.0	9.0	2.0	12.0	10.0	7.0	19.0	13.0	10.0	25.0	14.0	18.0	
ENST00000310823.3	1.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	2.0	1.0	0.0	0.0	2.0	0.0	3.0	1.0	2.0	1.0	1.0	1.0	3.0	1.0	3.0	
ENST00000281412.6	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	
NM_001145450	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	
NM_001145451	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
NM_001204352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
NR_026597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
NM_018712	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ENST00000476977.1	1.0	0.0	1.0	2.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	
NR_026592	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	2.0	1.0	0.0	0.0	
NM_018711	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	
NM_018714	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	3.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	4.0	4.0	0.0	
NR_026593	2.0	1.0	8.0	0.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	3.0	2.0	2.0	7.0	1.0	2.0	4.0	3.0	0.0	1.0	2.0	2.0	1.0	3.0	1.0	3.0	3.0	7.0	4.0	0.0	
NR_001290	7468.0	3173.0	9697.0	11401.0	20818.0	7953.0	7150.0	2163.0	8384.0	6611.0	9815.0	7843.0	28721.0	11787.0	4012.0	9510.0	16086.0	13007.0	16136.0	16275.0	13180.0	19057.0	16516.0	14524.0	18107.0	6179.0	19392.0	12492.0	21697.0	24150.0	13635.0	24932.0	21996.0	29101.0	30799.0	22266.0	30412.0	12433.0	28378.0	3416.0	
NM_018715	1.0	1.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	3.0	3.0	3.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	4.0	4.0	2.0	
